Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4484,0.8,220,0.7805047867711054
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4456.5,0.8,217,0.7757180156657963
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4541.5,0.8,214,0.7905134899912968
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4511.5,0.8,225,0.7852915578764142
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4491,0.8,222,0.7817232375979112
2021-05-17,142550-25.csv,15,0.9,1.1,5745,4553.5,0.8,219,0.7926022628372498
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4439.5,0.8,231,0.7727589208006963
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4526.5,0.8,234,0.7879025239338555
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4481.5,0.8,232,0.7800696257615317
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4518,0.8,237,0.7864229765013054
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4529,0.8,238,0.788337684943429
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4496.5,0.8,235,0.782680591818973
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4524,0.8,239,0.787467362924282
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4509.5,0.8,226,0.7849434290687555
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4572.5,0.8,230,0.7959094865100087
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4531,0.8,228,0.7886858137510879
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4451,0.8,233,0.7747606614447345
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4488,0.8,227,0.781201044386423
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4534.5,0.8,229,0.7892950391644908
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4510,0.8,240,0.7850304612706701
2021-05-17,142550-27.csv,15,0.9,1.1,5745,4468.5,0.8,236,0.7778067885117493
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4517.5,0.8,255,0.7863359442993908
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4517,0.8,253,0.786248912097476
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4544.5,0.8,245,0.7910356832027851
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4533,0.8,248,0.7890339425587467
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4481.5,0.8,250,0.7800696257615317
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4514,0.8,246,0.7857267188859878
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4492,0.8,252,0.7818973020017407
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4499,0.8,243,0.7831157528285465
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4476.5,0.8,249,0.7791993037423847
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4554,0.8,251,0.7926892950391645
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4386,0.8,244,0.7634464751958224
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4424,0.8,254,0.7700609225413403
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4431,0.8,241,0.7712793733681462
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4482,0.8,242,0.7801566579634465
2021-05-17,142550-28.csv,15,0.9,1.1,5745,4444,0.8,247,0.7735422106179286
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4526,0.8,257,0.7878154917319408
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4526.5,0.8,259,0.7879025239338555
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4423.5,0.8,267,0.7699738903394255
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4579.5,0.8,270,0.7971279373368146
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4499,0.8,261,0.7831157528285465
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4527,0.8,266,0.7879895561357703
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4442,0.8,260,0.7731940818102698
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4497.5,0.8,262,0.7828546562228025
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4517,0.8,269,0.786248912097476
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4513.5,0.8,258,0.7856396866840731
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4483.5,0.8,268,0.7804177545691906
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4543,0.8,263,0.7907745865970409
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4518.5,0.8,264,0.7865100087032202
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4508,0.8,265,0.7846823324630113
2021-05-17,142550-29.csv,15,0.9,1.1,5745,4542,0.8,256,0.7906005221932115
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4469,0.8,271,0.7778938207136641
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4494.5,0.8,280,0.7823324630113142
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4503.5,0.8,278,0.7838990426457789
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4546,0.8,272,0.7912967798085292
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4532,0.8,283,0.7888598781549173
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4453,0.8,274,0.7751087902523934
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4547.5,0.8,285,0.7915578764142733
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4555.5,0.8,279,0.7929503916449087
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4523,0.8,273,0.7872932985204526
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4542,0.8,284,0.7906005221932115
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4562.5,0.8,275,0.7941688424717145
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4515.5,0.8,282,0.7859878154917319
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4529,0.8,281,0.788337684943429
2021-05-17,142551-26.csv,15,0.9,1.1,5745,4541,0.8,276,0.790426457789382
