Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161245-14.csv,20,0.9,1.1,11490,10018.5,0.9189773253567187,192,0.9097802397384671
2021-05-19,161245-14.csv,20,0.9,1.1,11490,6073,0.5848088758456292,176,0.5514892844169996
2021-05-19,161245-14.csv,20,0.9,1.1,11490,7813,0.7371018435995472,188,0.709498728659644
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9964,0.9129529452090548,199,0.9048310933527062
2021-05-19,161245-15.csv,20,0.9,1.1,11490,8604,0.7934710619838183,204,0.7813294587722485
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9636,0.8895621053103879,208,0.8750454050127134
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9479,0.8802752851878817,215,0.8607882310207047
2021-05-19,161245-15.csv,20,0.9,1.1,11490,10331,0.9402428349857301,198,0.9381583726843443
2021-05-19,161245-15.csv,20,0.9,1.1,11490,6764.5,0.6454038481743427,196,0.6142844169996368
2021-05-19,161245-15.csv,20,0.9,1.1,11490,7149.5,0.6748020855741028,197,0.6492462767889575
2021-05-19,161245-15.csv,20,0.9,1.1,11490,8450,0.7851700608313941,214,0.7673447148565201
2021-05-19,161245-15.csv,20,0.9,1.1,11490,7231,0.6863942512994233,212,0.6566472938612423
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9802,0.9170635280320901,205,0.8901198692335633
2021-05-19,161245-15.csv,20,0.9,1.1,11490,10050.5,0.9208926470206873,202,0.9126861605521249
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9442,0.8786333286948487,207,0.8574282600799128
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9572.5,0.8749425335277129,210,0.8692789683981111
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9745,0.8948676948294807,203,0.8849436977842354
2021-05-19,161245-15.csv,20,0.9,1.1,11490,8282.5,0.7765754372565422,211,0.75213403559753
2021-05-19,161245-15.csv,20,0.9,1.1,11490,8529,0.8062269011602896,209,0.7745187068652379
2021-05-19,161245-15.csv,20,0.9,1.1,11490,7759.5,0.725275359665456,200,0.7046403922993099
2021-05-19,161245-15.csv,20,0.9,1.1,11490,6457.5,0.6333281677800522,213,0.586405739193607
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9038.5,0.8341371103610262,206,0.8207864148201961
2021-05-19,161245-15.csv,20,0.9,1.1,11490,9293,0.8714565808929026,201,0.8438975662913185
2021-05-19,161245-16.csv,20,0.9,1.1,11490,9717,0.8926892642610896,231,0.8824010170722848
2021-05-19,161245-16.csv,20,0.9,1.1,11490,8527,0.7921188117549562,225,0.7743370868143843
2021-05-19,161245-16.csv,20,0.9,1.1,11490,8435.5,0.8033165175717336,219,0.7660279694878315
